Element,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery
1784,0.03265124126346464,329097.08898225334,0.7802553842724804,0.8301312388842715,0.9036065126862222,1.381920270517082,0.04900391586201678,-15.464462708762046,-197831.47680369145,2.1367828748380284
1785,0.032725954050181784,333002.05167464924,0.8017194876096174,0.7913715810912885,0.8898614859037555,1.3494588145777453,0.04708772489844755,-16.16557795512816,-208335.33320481016,2.2129842228545
1786,0.035546168932273,339313.3252962952,0.7973080024135243,0.7869887398877286,0.8980160128404509,1.2697644203087175,0.04980749841106849,-16.396075923564855,-211528.4082380799,2.387749397736029
1787,0.035488201165803444,328778.6701537524,0.8770892540167085,0.8268624015739501,0.8999061396114445,1.3555687428310537,0.052656710119813044,-22.6805318830391,-310146.9243088795,2.1994456488553924
1788,0.032401103413747724,303432.6360743685,0.8206213826594905,0.7834470987905955,0.9095241801987508,1.3820325936546758,0.05149299157421077,-16.134546769844533,-211656.18958996545,2.138529093937442
1789,0.033788201655091596,331568.35424717923,0.8207064155355532,0.7903416755104571,0.9090327146704021,1.467847096089255,0.04958113255437033,-17.55689602276813,-229639.54593603406,2.0968348005368362
1790,0.035431043038567984,331579.91241508664,0.7472854454470124,0.7558021182255176,0.9089190265766954,1.362362355364947,0.05218698060694084,-12.374120937644339,-150673.94403968393,2.3238667139565043
1791,0.03190255072511827,338293.1104325838,0.8134961807068708,0.8742395173211269,0.8911499527588111,1.2745307663377086,0.050322829454162894,-19.579974803561488,-261105.2258389614,2.1188379021043837
1792,0.031850194416160285,336780.7354064564,0.7614879682409106,0.7737037220144478,0.8755991814140713,1.3921885203839932,0.048627935973562755,-13.585058836149463,-169301.66285264993,2.17062069260979
1793,0.032159770502851584,325888.1555405828,0.7999787711795545,0.8494520189685527,0.9066370624196709,1.4870989292217371,0.05061282281962071,-17.283191165079558,-226539.2270852892,1.9776040149222858
1794,0.03709899514926502,343632.92263099545,0.8411031913295195,0.7542706271157351,0.9060755886280658,1.3525598402728236,0.05326883304276566,-19.211183988809214,-254948.4142450596,2.3362704866967388
1795,0.03492285158894572,349052.35535434575,0.8196213361876585,0.8587378194008697,0.9010506033007704,1.4000173578701731,0.04912466845423168,-20.05074405796623,-266184.6638395906,2.1679228692336587
1796,0.03700164221418692,356509.8991973812,0.7817612313479028,0.8201854663978776,0.8844421824152289,1.3466313303119917,0.04684006578715083,-16.490674227957896,-210686.6798866476,2.431492002466729
1797,0.03126695702360339,332260.31628084707,0.7930727603954043,0.7660909490693898,0.9234753904132318,1.3544111556791447,0.05325298979694412,-15.623021947847894,-200145.78693704554,2.011662218732224
1798,0.03222468572092035,315638.67644868424,0.7643417864650058,0.8809676567719227,0.891240868879726,1.4917103393876254,0.052661554109145026,-15.212878471552655,-197254.07151441553,2.023203892821086
1799,0.0312791427816129,320801.1197417253,0.7737630233808602,0.8244004379427001,0.9340156898323536,1.3712829146797114,0.04894663512030539,-14.332522779774978,-179924.58401487747,2.035554892243867
1800,0.032586928009603965,333576.12448241597,0.824378403040745,0.8388736982933478,0.9111394826843411,1.451497126660678,0.04851586461173665,-18.880721893414513,-249340.14446188454,2.0146874011380427
1801,0.03792331562151499,353952.09587274893,0.7789806418237363,0.8677340411033745,0.9294103625455516,1.4441165055384402,0.05138546567079069,-17.506569087258175,-225663.92246652913,2.2433807580422793
1802,0.03242762679924129,333691.49796972395,0.7918126268276457,0.8481249501082629,0.9066117406597035,1.2660053724992735,0.05007192101304568,-17.002921387231655,-221131.26356509238,2.1727200378172493
1803,0.03425497546177816,329919.20081697864,0.8219740514055156,0.7994179348873464,0.8579224436349453,1.4176355349027794,0.04861405345773995,-17.93488031173809,-237933.99208866243,2.2846794468948897
1804,0.03584756678377057,330753.1564748931,0.7375821080275743,0.8466213569981704,0.8642277530863833,1.270553453032645,0.049166527936645096,-13.094190368179628,-163259.6095728223,2.5337153651471174
1805,0.032945438100767103,334996.13506881095,0.7777238679281507,0.8713040999667844,0.916533493468237,1.4541231304319708,0.05053765041318257,-16.501971194369133,-212943.0247263601,2.0234669923779025
1806,0.0366018823350422,327846.42431409756,0.7634607677577212,0.7566931607258511,0.9075290848811421,1.3200033418231607,0.05369144217099453,-13.463553745266918,-168386.2252809159,2.4157910881808253
1807,0.03140019477474479,316853.07963629457,0.7572135282520671,0.8182887099107554,0.915423176706774,1.429412226355926,0.048177161760667005,-12.969305905193082,-160179.41933620608,2.069410383972612
1808,0.035835628556580776,324779.37836112105,0.7865598538465312,0.8924468156946737,0.8771938454315736,1.3734008997624325,0.05044903281351,-17.30742336218324,-228445.65980083658,2.341836182365393
1809,0.03254015005104436,344595.12517776794,0.867422267347824,0.8620674393712224,0.8989709588352695,1.3422850544172966,0.048767985143678055,-23.454579784804544,-319063.39834129077,2.042231990975618
1810,0.03593392423668563,326978.1289907083,0.8663552123902157,0.8574127926502761,0.8973669720115052,1.4378793056380321,0.048414252447995944,-21.999999443726054,-298762.1416974807,2.200172910548971
1811,0.03777934233478844,330200.0572436531,0.8460847028861267,0.8325096506226809,0.9267873736081819,1.4478562293435646,0.049813227050262684,-20.155816258956754,-268981.5174448679,2.249867756345734
1812,0.03529281202785652,322937.07319636416,0.7981805824301648,0.7169686924009214,0.9105561297083391,1.4218829214778048,0.04994579252257615,-14.156912486819405,-178389.92240584016,2.2872729880938123
1813,0.03379689122482112,350323.2925993151,0.8290167098150633,0.8933723356181207,0.9022548939160044,1.304612734911283,0.05050264741502537,-21.936926832756757,-295440.21902768256,2.131404810042423
1814,0.03358060273696993,333437.0171627254,0.7648089330225657,0.844089179191549,0.9160952458290313,1.410024197273221,0.050247870220654016,-14.92134701693379,-188685.0596920819,2.1234432954430646
1815,0.037826120665517306,338983.6461839414,0.8343871769749895,0.8573730396920929,0.8928950203454344,1.4209257481118862,0.05093602141201121,-20.86602683507921,-280885.67824037676,2.310640463016669
1816,0.03663065065479828,344406.51555049245,0.7878234119151137,0.8019193719579967,0.8728976455441109,1.4627230475985318,0.047176765380834346,-16.101297201693214,-206879.30412109813,2.3685604825958917
1817,0.035524161329098525,335507.8983202806,0.8083260664753124,0.7408134929957441,0.9189863525727651,1.3580822308819234,0.04913437784451725,-15.71995911453853,-200256.18354453315,2.2935122756357456
1818,0.03440594686038022,353378.83237511007,0.8186700845525933,0.8359437765322133,0.8945909840813957,1.4453023542966141,0.050766753991668516,-19.968235202084323,-265245.4027747515,2.1014628707865146
1819,0.035328937523078655,321436.75474186713,0.7644811360113486,0.7241321015255329,0.871113731276003,1.317040428343671,0.04806520891443936,-12.231017315514332,-150387.27605254413,2.5089909716181333
1820,0.03442614996031213,321953.7892556806,0.7839501244122414,0.8155557518605847,0.86389838475141,1.3283600199379402,0.05136886150686584,-15.640279999691728,-204027.51103298768,2.3753312872236645
1821,0.03688548982764461,314560.82889604266,0.7780850860151033,0.8073600689916944,0.8994149754050501,1.3441364732907217,0.05189573730508211,-14.599393172873151,-187345.1867855091,2.4423083481318315
1822,0.033700442109075586,304122.75761177,0.7918349952607231,0.8352448849706955,0.9040856913286688,1.4937855714800143,0.04639669183940515,-14.788467456842756,-189783.8582833925,2.1876531682638163
1823,0.03206897323718417,314816.04165188974,0.7902731848413607,0.8309171052058599,0.8746023222565413,1.3780281378530594,0.05021736813946291,-15.804677792960858,-206553.53841014742,2.181822872950484
1824,0.03519219086248148,330657.85721057834,0.78422838334281,0.7380560894607832,0.8947870361339395,1.2517621936283363,0.04879955584458823,-14.023630300090394,-175884.74652607413,2.4482601946995155
1825,0.03352070273697797,331302.43273606227,0.8017892813775892,0.8364751008993363,0.9129130269560475,1.40050005219232,0.04786388636882679,-16.996490606500153,-220351.68636115154,2.1382509451263436
1826,0.03386109045673773,316010.32170370396,0.7282669574262374,0.8555439218557606,0.9293426275200326,1.4125905797959522,0.04991688677909456,-11.675146789267355,-140132.83348325046,2.175150365482847
1827,0.031568198296080256,331620.53676179243,0.7927602689517059,0.8509410234713598,0.9227239696753213,1.4776773306444662,0.05031932663960241,-16.95458351264843,-219920.75710737615,1.9211286127991907
1828,0.033800988042901145,319650.02577708894,0.7898651941070234,0.7894794227524963,0.9217056355036767,1.3681902130415484,0.046329030924232205,-14.430383512629568,-181363.86761206778,2.2269440994679037
1829,0.03502199605798854,332198.14903788606,0.8362579962588932,0.7540796139361274,0.8847606498648202,1.4393843396399935,0.04785393312500347,-17.65532658097575,-231797.37505534035,2.270152909817227
1830,0.03525173747437138,332821.47851262195,0.7872164746544663,0.8207909091503705,0.8869509257223316,1.3184586343785563,0.049272518963778246,-16.08569142774578,-207868.28970238392,2.360889238160275
1831,0.03467900917885355,312732.8746654485,0.8668419353887697,0.8055846831922405,0.8812397083263417,1.412718623089537,0.04996609616375563,-20.06195035507747,-271920.2531919795,2.2447328250116723
1832,0.03581615290951202,327926.1662687144,0.7539104795471129,0.8693152868615738,0.9118968830600442,1.409493907136873,0.05255864069533621,-14.679225290316117,-186602.70494512797,2.2515980312300394
1833,0.03286162436951438,330101.27650214767,0.8004183370971125,0.8565421481110669,0.8775669877098855,1.4375198187644447,0.050550277221948714,-17.874872842785297,-236576.8792839657,2.1054519755346495
1834,0.03684936175697647,317541.17935550795,0.7529142769564641,0.8788520796266902,0.8638131442531031,1.3315287322819858,0.049620750556988336,-14.219231383858501,-182188.52188457697,2.535647873629296
1835,0.03652026963640276,303160.6911545481,0.8515998898773369,0.7953310270467885,0.8970847586313041,1.3523282115238913,0.04946457674706621,-18.094319053499486,-241865.80597195672,2.4120251852478045
1836,0.03382815412580038,314337.36288686865,0.789478110219925,0.7750515859369328,0.92535585108308,1.3362933350747481,0.04945764851271456,-14.260671980618678,-180249.3216374838,2.2463905560880657
1837,0.037109641932830194,317957.4036318023,0.830776446208491,0.799963816974461,0.9337570088062195,1.4392843965524238,0.050807019474202755,-17.719120928200695,-232961.38320685818,2.2560398822041243
1838,0.036851325516557266,327809.6289203154,0.7566351509704888,0.813837260874213,0.8630978430233596,1.3512253677699857,0.05003851684907468,-13.861422657064063,-175659.19333875133,2.5223307476859067
1839,0.037782398731520915,306585.67065549776,0.7803513506831589,0.7933032632912813,0.8799541691242663,1.463597526069497,0.050209104525586024,-14.012495136185185,-179667.87812869353,2.4778925984844093
1840,0.03274408040088968,340949.3905321851,0.7598862180360373,0.822818483795247,0.8817611562063196,1.3166753331836563,0.048009339415282244,-14.433340188430227,-181395.35966774516,2.252281414698886
1841,0.037211842785038814,341574.7285722792,0.7563182786833081,0.7909402575460001,0.9159914719451212,1.3429028601857782,0.04888610116953537,-13.534864586134411,-165981.92873149205,2.417760435252092
1842,0.03633421808671302,333143.84203976265,0.835886156181055,0.7998247112569327,0.9134867745052615,1.3961804717418334,0.047792243227760905,-18.611978815019803,-244891.50438957784,2.2804974803057063
1843,0.03176777960233938,332577.56532004813,0.7831100552672083,0.8510573842886886,0.8640130641027968,1.4338920447813168,0.047816792490328656,-16.341463069624236,-212569.71016844985,2.1198015148191116
1844,0.0352329059291396,363108.1115238256,0.7751394315763119,0.7792203309691295,0.883797623022388,1.5032327089780442,0.04821484818976243,-15.644875360363438,-197343.338160291,2.2065498898238682
1845,0.03223083424292884,357320.55603006575,0.7487275965726161,0.8610755070513687,0.9110450430280158,1.3803481820867265,0.04893372306672656,-14.914397024893484,-185566.131414009,2.068530532049352
1846,0.03788691659694599,355039.75329774973,0.8383628691208765,0.8517600671195787,0.9029469308008438,1.3920313896763674,0.05185146012847898,-22.098422109715035,-297681.6533015142,2.278432031157539
1847,0.03413710140691657,331132.4776332046,0.8111202851078761,0.834026523175093,0.8767897169865064,1.3489152240845252,0.049985812142524635,-18.124252070895913,-240179.91554095712,2.2649089259368687
1848,0.03494099031532738,309939.5152754878,0.774110043764724,0.865580856921559,0.8964292772088007,1.338631189531609,0.05031464717402663,-14.996188893132576,-193658.72933797308,2.3370631315574197
1849,0.03524846047649564,337827.6195108205,0.765368570640615,0.8690789838468647,0.9243667477346524,1.432362890762453,0.052954403325907076,-15.959463181917155,-204559.54681425623,2.1312771207772725
1850,0.036215246393697866,335572.81861108914,0.7669860436521347,0.832053255071282,0.9258632693532953,1.4767723929536019,0.049720401889337046,-14.819039085101828,-186216.8769525391,2.2073122595443047
1851,0.03775408337369233,306535.52337847033,0.7515982051260989,0.7301185230153897,0.9204730380075983,1.4750039133163384,0.04900654121587573,-10.884729247017848,-129344.30019334209,2.4264118929737273
1852,0.034141407734235345,327318.35109804996,0.7699416521870089,0.8275717584460422,0.8870996956875539,1.2857404740586593,0.05324015068337942,-15.278764533295913,-197279.62875514687,2.319650007429525
1853,0.036801838796772346,328966.968882116,0.8058534243214152,0.8211545356098118,0.9096377311985484,1.3893310361057514,0.04805547403761501,-16.883867530551672,-219158.56179725143,2.3464753190733156
1854,0.034516969810570085,322647.7673467098,0.7366057175883959,0.8647630483528137,0.9416415002252428,1.3144234342267724,0.050747946951881576,-12.682537188385826,-154472.15968208094,2.234728591352915
1855,0.037877351710595836,305609.192256415,0.8096465004504269,0.8596971378448431,0.8825735319690083,1.4185244305723654,0.052619319109033245,-17.47085755746237,-233548.5286659995,2.4341133500203753
1856,0.03359368727854679,349207.8017560639,0.8024799090409287,0.8419465058220077,0.9247797874328053,1.4271015014440989,0.04819938164353097,-18.063232602388887,-233983.34703941163,2.0585297755121257
1857,0.03569425365795027,339247.04737604735,0.7583832429654882,0.813311820507603,0.8939891030597765,1.4027659684798186,0.05115479388312483,-14.416826554472735,-181656.80915636357,2.297410797728755
1858,0.037152350306722245,334543.20553388185,0.7939839208758143,0.800066769800598,0.8826339778672269,1.334501980735816,0.051647731233913974,-16.549547171529944,-215727.25408954613,2.450423132335123
1859,0.032113271807395254,310724.20345631894,0.7855407033521776,0.7354982110987971,0.8892505333943758,1.383914361068906,0.0513252243349803,-13.503688153816686,-171211.77386286616,2.198585605845078
1860,0.033926541457198894,319381.85137352545,0.860085611685421,0.8158555360017028,0.9133919513688226,1.3496479434019382,0.050213066859339454,-20.159210631631925,-271172.2713095312,2.164203009522289
