Element,TEA,TEA,TEA,TEA,TEA,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 1,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 2,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 3,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 4,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 5,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 6,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 7,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 8,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 9,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 10,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 11,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 12,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 13,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 14,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 15,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 16,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 17,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 18,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 19,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 20,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 22,Incentive 23,Incentive 23,Incentive 23,Incentive 23,Incentive 23
85,0.3311490717339307,0.016508164210454174,0.004563581207560959,0.3666648951283508,0.03157511019820197,0.03489841770127081,-24.122587137824425,"(-346349.9328138491,)",4.8351058036440016,4.7573852052773065,18947172.680403784,0.0,0.0,0.0,4.772788972798407,9473586.34020189,0.0,0.0,0.0,4.831767548972128,813818.848394938,0.0,0.0,0.0,4.829576399960171,840596.0727658338,0.0,0.0,0.0,1.54498467693693,795559001.8874933,0.0,0.0,0.0,4.757385205277456,18947172.680403784,0.0,0.0,0.0,4.835105803651779,0.0,2184903.4713385226,0.0,0.0,4.835105803651779,0.0,0.0,0.0,0.0,4.747574381224277,0.0,0.0,14160913.525951069,0.0,4.773576360959734,0.0,0.0,15000000.0,0.0,4.781636493571493,0.0,0.0,6184069.36110289,0.0,4.781636493571493,0.0,0.0,6184069.36110289,0.0,4.728914664294053,0.0,0.0,22868506.781864375,0.0,4.719682868363655,0.0,0.0,31576705.00845221,0.0,4.8143913788645465,0.0,0.0,1940137.184576889,0.0,4.783446882477902,0.0,0.0,6631510.438141323,0.0,4.785289935150961,0.0,0.0,9750000.0,0.0,4.748001136327948,0.0,0.0,23813555.26193918,0.0,4.834007410339273,0.0,0.0,125000.0,0.0,3.628195173583053,0.0,0.0,299369113.2161899,0.0,4.835105803651819,0.0,0.0,0.0,2184903.4713385226,4.719682868363577,0.0,0.0,0.0,31576705.008451715
86,0.36484101753029263,0.09490297711173315,0.008713722556940726,0.5370636329258279,0.04487787022701055,0.033435991056731125,-24.122587137824485,"(-346349.9328138502,)",7.5966667711928935,7.417478191624264,36177817.04025483,0.0,0.0,0.0,7.4529923188956095,18088908.520127416,0.0,0.0,0.0,7.588970264398372,1553909.3825641698,0.0,0.0,0.0,7.583918464909978,1605037.935645762,0.0,0.0,0.0,1.8250594440971846,1165276014.7954133,0.0,0.0,0.0,7.417478191769607,36177817.04025483,0.0,0.0,0.0,7.596666771203422,0.0,3105414.7975977217,0.0,0.0,7.596666771203422,0.0,0.0,0.0,0.0,7.336976081137859,0.0,0.0,32695591.04393055,0.0,7.522371832659243,0.0,0.0,15000000.0,0.0,7.437513572147851,0.0,0.0,15000000.0,0.0,7.4810310398777755,0.0,0.0,10898530.347976848,0.0,6.541531260123259,0.0,0.0,183013267.82561702,0.0,7.1013671809050285,0.0,0.0,100000000.0,0.0,7.5709383704029465,0.0,0.0,2000000.0,0.0,7.477564642535574,0.0,0.0,12662235.964089192,0.0,7.5365156187328415,0.0,0.0,9750000.0,0.0,6.716218881280817,0.0,0.0,192585124.05955097,0.0,7.595340494548546,0.0,0.0,125000.0,0.0,6.095909012596294,0.0,0.0,303000000.0,0.0,7.596666771207407,0.0,0.0,0.0,3105414.7975977217,7.002307262844437,0.0,0.0,0.0,120000000.0
87,0.3402548889412364,9.230919926270231e-05,0.05350603703416251,0.42011985471409274,0.045701330322697145,0.03364016600866868,-24.122587137824457,"(-346349.93281384965,)",5.970305899266488,5.06916318384304,222147492.7302069,0.0,0.0,0.0,5.247764393584343,111073746.36510345,0.0,0.0,0.0,5.931600022706437,9541677.787868619,0.0,0.0,0.0,5.906194428669065,9855629.28641705,0.0,0.0,0.0,2.272633521012978,911541128.5077217,0.0,0.0,0.0,5.069163184229179,222147492.7302069,0.0,0.0,0.0,5.970305899262096,0.0,3162395.780729075,0.0,0.0,5.970305899262096,0.0,0.0,0.0,0.0,5.969672660985554,0.0,0.0,102121.55025007384,0.0,5.96947766928467,0.0,0.0,223398.93792376568,0.0,5.9699131002413495,0.0,0.0,45756.73474529731,0.0,5.9699131002413495,0.0,0.0,45756.73474529731,0.0,5.9695424201850384,0.0,0.0,162760.23771365845,0.0,5.96947766928467,0.0,0.0,223398.9379237657,0.0,5.970127175285367,0.0,0.0,16827.148456220653,0.0,5.550516705313694,0.0,0.0,54492651.739884235,0.0,5.969542420184803,0.0,0.0,162760.23771365234,0.0,5.969684705050878,0.0,0.0,167554.55997913447,0.0,5.9699131002413495,0.0,0.0,45756.73474529732,0.0,4.741184474499868,0.0,0.0,303000000.0,0.0,5.9703058992657345,0.0,0.0,0.0,3162395.780729075,5.96947766928467,0.0,0.0,0.0,223398.9379237657
88,0.3453886121144008,0.06696365522733545,0.010152703789834561,0.38850878287116186,0.03660200037160941,0.03264180045618516,-24.12258713782447,"(-346349.93281384994,)",5.478201767732445,5.286259397817457,42152209.66382151,0.0,0.0,0.0,5.324301251656204,21076104.83191076,0.0,0.0,0.0,5.469957460200462,1810521.4590350254,0.0,0.0,0.0,5.464546097665818,1870093.364296888,0.0,0.0,0.0,1.6397648270146157,842954053.2297547,0.0,0.0,0.0,5.28625939782981,42152209.66382151,0.0,0.0,0.0,5.47820176773254,0.0,2532749.281566,0.0,0.0,5.47820176773254,0.0,0.0,0.0,0.0,5.239454220441261,0.0,0.0,32695591.043930538,0.0,5.409898455244495,0.0,0.0,15000000.0,0.0,5.331883715634807,0.0,0.0,15000000.0,0.0,5.371891652316457,0.0,0.0,10898530.347976848,0.0,4.955351618956117,0.0,0.0,100640311.13138291,0.0,5.030267383711862,0.0,0.0,99325460.37572572,0.0,5.454548272162592,0.0,0.0,2000000.0,0.0,5.3506225163530345,0.0,0.0,14753273.382337533,0.0,5.422901594609049,0.0,0.0,9750000.0,0.0,5.0441478340636285,0.0,0.0,105782159.42210788,0.0,5.476982450631586,0.0,0.0,125000.0,0.0,4.098474855475394,0.0,0.0,303000000.0,0.0,5.478201767738674,0.0,0.0,0.0,2532749.281566,4.963670219034212,0.0,0.0,0.0,117027632.90643752
89,0.36442749215206693,0.018672152263324013,0.047215625547965434,0.2100794991676794,0.022614081139376012,0.032782618994676466,-24.122587137824436,"(-346349.93281384936,)",4.21704168342475,3.3667323829470694,196030829.68884277,0.0,0.0,0.0,3.535258707491423,98015414.84442136,0.0,0.0,0.0,4.180519203405635,8419915.032086913,0.0,0.0,0.0,4.1565467376394745,8696956.973844266,0.0,0.0,0.0,2.2398931965534743,455813029.5412097,0.0,0.0,0.0,3.366732382944386,196030829.68884277,0.0,0.0,0.0,4.2170416834265785,0.0,1564826.9815180968,0.0,0.0,4.2170416834265785,0.0,0.0,0.0,0.0,4.123106278760081,0.0,0.0,14470565.93564714,0.0,4.151977226332547,0.0,0.0,15000000.0,0.0,4.160224826743112,0.0,0.0,6226723.6909545865,0.0,4.160224826743112,0.0,0.0,6226723.6909545865,0.0,4.102615917563825,0.0,0.0,23536699.511237267,0.0,4.092487903860915,0.0,0.0,32603650.669596896,0.0,4.1954463096776236,0.0,0.0,1910638.4988126326,0.0,3.768160246621774,0.0,0.0,54492651.73988423,0.0,4.164363773520565,0.0,0.0,9750000.0,0.0,4.1229351722600365,0.0,0.0,24612082.256229077,0.0,4.215880184776058,0.0,0.0,125000.0,0.0,2.966985041337088,0.0,0.0,296811447.2064973,0.0,4.217041683423845,0.0,0.0,0.0,1564826.9815180968,4.092487903861296,0.0,0.0,0.0,32603650.669599537
90,0.3810756848581038,0.01714682203982927,0.04073625453423328,0.4226832250065382,0.025288924176788664,0.030809071669590415,-24.122587137824485,"(-346349.9328138502,)",6.086161930484586,5.334103893478549,169129640.49685755,0.0,0.0,0.0,5.483157392889217,84564820.24842876,0.0,0.0,0.0,6.053859538132388,7264455.313744953,0.0,0.0,0.0,6.032657035074455,7503478.961639249,0.0,0.0,0.0,2.0081386054546675,917102916.2283926,0.0,0.0,0.0,5.334103893487662,169129640.49685755,0.0,0.0,0.0,6.086161930469489,0.0,1749918.143545503,0.0,0.0,6.086161930469489,0.0,0.0,0.0,0.0,5.952085971002909,0.0,0.0,19689868.923705034,0.0,6.019462382585895,0.0,0.0,15000000.0,0.0,6.001991840818643,0.0,0.0,8939249.492088858,0.0,6.001991840818643,0.0,0.0,8939249.492088858,0.0,5.925424626569684,0.0,0.0,31186434.29472763,0.0,5.912242009353515,0.0,0.0,42683948.38813689,0.0,6.063063819954272,0.0,0.0,2000000.0,0.0,5.625999958387929,0.0,0.0,54492651.73988425,0.0,6.032160207699805,0.0,0.0,9750000.0,0.0,5.954812254197655,0.0,0.0,32217550.856646575,0.0,6.084971242984929,0.0,0.0,125000.0,0.0,4.738831063209824,0.0,0.0,303000000.0,0.0,6.086161930472757,0.0,0.0,0.0,1749918.143545503,5.912242009353435,0.0,0.0,0.0,42683948.38813637
91,0.3514713721551583,0.0837836098721858,0.057297229739742474,0.18223724327269572,0.01580003135148766,0.034767518683052084,-24.122587137824436,"(-346349.9328138494,)",4.690636208247885,3.563471406788152,237887846.54231793,0.0,0.0,0.0,3.786868870555004,118943923.271159,0.0,0.0,0.0,4.64222223238744,10217757.37128582,0.0,0.0,0.0,4.61044447858216,10553954.035000242,0.0,0.0,0.0,2.817129024528042,395403217.736467,0.0,0.0,0.0,3.563471406780761,237887846.54231793,0.0,0.0,0.0,4.690636208251048,0.0,1093315.0551312626,0.0,0.0,4.690636208251048,0.0,0.0,0.0,0.0,4.442206473803139,0.0,0.0,32695591.04393053,0.0,4.619562917754923,0.0,0.0,15000000.0,0.0,4.538384362147663,0.0,0.0,15000000.0,0.0,4.580014783897387,0.0,0.0,10898530.347976848,0.0,4.1471623875050945,0.0,0.0,102666099.84612343,0.0,4.229708247581814,0.0,0.0,98873670.83867308,0.0,4.666023466923777,0.0,0.0,2000000.0,0.0,4.200299668450776,0.0,0.0,54492651.73988423,0.0,4.633093387475591,0.0,0.0,9750000.0,0.0,4.235735385976203,0.0,0.0,109094237.62584424,0.0,4.689367442863837,0.0,0.0,125000.0,0.0,3.3114031184702544,0.0,0.0,298069146.7682762,0.0,4.690636208246766,0.0,0.0,0.0,1093315.0551312626,4.164807423975148,0.0,0.0,0.0,116166943.05694482
92,0.37538942776989875,0.011349547453358123,0.06242688246397436,0.11070439876641341,0.05792792599091087,0.03025127461732615,-24.12258713782446,"(-346349.93281384965,)",3.360200648310733,2.2292790850890434,259185246.88122216,0.0,0.0,0.0,2.4534211170497895,129592623.4406111,0.0,0.0,0.0,3.311625312087104,11132523.184104895,0.0,0.0,0.0,3.2797416451980728,11498818.547873992,0.0,0.0,0.0,2.3121309928197125,240197199.56101435,0.0,0.0,0.0,2.229279085096966,259185246.88122216,0.0,0.0,0.0,3.360200648294241,0.0,4008439.7422685646,0.0,0.0,3.360200648294241,0.0,0.0,0.0,0.0,3.31159040170847,0.0,0.0,7534370.468554441,0.0,3.301607289250618,0.0,0.0,14327675.522574976,0.0,3.3315256970608917,0.0,0.0,3135929.443565717,0.0,3.3315256970608917,0.0,0.0,3135929.443565717,0.0,3.3003588162408013,0.0,0.0,12443859.585176839,0.0,3.2947948432381136,0.0,0.0,17353568.49088807,0.0,3.34777402801672,0.0,0.0,1079752.1614436265,0.0,2.9086553734765928,0.0,0.0,54492651.739884235,0.0,3.310393194220052,0.0,0.0,9438503.326359589,0.0,3.310922440885343,0.0,0.0,13066479.268339869,0.0,3.359032256875087,0.0,0.0,125000.0,0.0,2.190699951523879,0.0,0.0,288219554.15871894,0.0,3.360200648327942,0.0,0.0,0.0,4008439.7422685646,3.294794843237917,0.0,0.0,0.0,17353568.49088724
93,0.3414937632504165,0.029673718405378274,0.06282726604372371,0.478385603236438,0.037357495451043735,0.03430945702107085,-24.122587137824457,"(-346349.93281384965,)",7.020380348296146,5.91038956773341,260847567.8696907,0.0,0.0,0.0,6.1303832411247505,130423783.93484536,0.0,0.0,0.0,6.9727040309083765,11203923.185324995,0.0,0.0,0.0,6.941410458122961,11572567.835862912,0.0,0.0,0.0,2.6035192346775764,1037961304.9536796,0.0,0.0,0.0,5.910389567757282,260847567.8696907,0.0,0.0,0.0,7.020380348323983,0.0,2585027.2882387755,0.0,0.0,7.020380348323983,0.0,0.0,0.0,0.0,6.802056063970222,0.0,0.0,32227606.95045132,0.0,6.95655049610316,0.0,0.0,15000000.0,0.0,6.885023236030742,0.0,0.0,14865969.531892914,0.0,6.921032912462699,0.0,0.0,10898530.347976848,0.0,6.731845359177413,0.0,0.0,58184321.5796617,0.0,6.708900511440026,0.0,0.0,79377985.81243299,0.0,6.9982760158724036,0.0,0.0,2000000.0,0.0,6.580016483698505,0.0,0.0,54492651.739884235,0.0,6.968702007264041,0.0,0.0,9750000.0,0.0,6.784108742991126,0.0,0.0,60158994.724849276,0.0,7.019240889231799,0.0,0.0,125000.0,0.0,5.731017333492109,0.0,0.0,303000000.0,0.0,7.020380348322974,0.0,0.0,0.0,2585027.2882387755,6.708900511440659,0.0,0.0,0.0,79377985.81243998
94,0.32314409137122196,0.08828605248579807,0.06913982453417186,0.11658794963113814,0.027405895058621323,0.032941131111406056,-24.12258713782447,"(-346349.93281384994,)",3.926284327711176,2.62120635619866,287056181.3102728,0.0,0.0,0.0,2.8798651685269308,143528090.6551364,0.0,0.0,0.0,3.8702286264148364,12329635.39410759,0.0,0.0,0.0,3.833435030291853,12735319.550981693,0.0,0.0,0.0,2.7762090103632806,252962839.02005303,0.0,0.0,0.0,2.6212063561961987,287056181.3102728,0.0,0.0,0.0,3.9262843276922825,0.0,1896406.2159355758,0.0,0.0,3.9262843276922825,0.0,0.0,0.0,0.0,3.687910830695638,0.0,0.0,32695591.043930538,0.0,3.8580880273018807,0.0,0.0,15000000.0,0.0,3.7801955148560746,0.0,0.0,15000000.0,0.0,3.820140770349344,0.0,0.0,10898530.347976848,0.0,3.4522488674520697,0.0,0.0,94857567.67505568,0.0,3.4977427886651866,0.0,0.0,97547587.05279142,0.0,3.9026678905134213,0.0,0.0,2000000.0,0.0,3.4557962198097134,0.0,0.0,54492651.739884235,0.0,3.871070794402565,0.0,0.0,9750000.0,0.0,3.5283306842736177,0.0,0.0,101322053.67997327,0.0,3.9250669209321556,0.0,0.0,125000.0,0.0,2.702543168002568,0.0,0.0,288641798.3670437,0.0,3.926284327702867,0.0,0.0,0.0,1896406.2159355758,3.4505115178122265,0.0,0.0,0.0,113289593.94919963
95,0.34079109242782785,0.026395270035774,0.01743186910342047,0.10347217566586092,0.07247470093471996,0.03509250259116298,-24.122587137824457,"(-346349.93281384965,)",2.80723362969065,2.5011963533738557,72374001.6935573,0.0,0.0,0.0,2.5618511496038776,36187000.84677865,0.0,0.0,0.0,2.794088718422674,3108607.6907348335,0.0,0.0,0.0,2.785460719027709,3210890.755055681,0.0,0.0,0.0,1.857901051253766,224505323.2244779,0.0,0.0,0.0,2.5011963533696773,72374001.6935573,0.0,0.0,0.0,2.8072336296983527,0.0,5015033.191095818,0.0,0.0,2.8072336296983527,0.0,0.0,0.0,0.0,2.73095826849101,0.0,0.0,12614156.036370227,0.0,2.7466131305620882,0.0,0.0,14725168.440711295,0.0,2.7645315282175975,0.0,0.0,4872618.786718475,0.0,2.7645315282175975,0.0,0.0,4872618.786718475,0.0,2.7114614962887686,0.0,0.0,21516706.08272091,0.0,2.7018450797134475,0.0,0.0,30420557.892881747,0.0,2.7904095692681055,0.0,0.0,1496769.1165401107,0.0,2.6038183721624923,0.0,0.0,25330900.59274506,0.0,2.757611137655471,0.0,0.0,9580592.726178473,0.0,2.7273929959520906,0.0,0.0,23004424.28626052,0.0,2.806101339100324,0.0,0.0,125000.0,0.0,1.9348250282243482,0.0,0.0,257383676.74249542,0.0,2.8072336296886276,0.0,0.0,0.0,5015033.191095818,2.701845079712186,0.0,0.0,0.0,30420557.89286931
96,0.35782413018811526,0.0499128956791054,0.01216853305863172,0.24229348999282035,0.029003416084413355,0.03088385343932858,-24.122587137824485,"(-346349.9328138502,)",3.8891871237435423,3.6609271068317515,50521572.12565992,0.0,0.0,0.0,3.7061669056546624,25260786.06282997,0.0,0.0,0.0,3.8793829008512475,2170002.265769722,0.0,0.0,0.0,3.8729476478938065,2241402.231094276,0.0,0.0,0.0,1.5140001855360619,525708268.2950883,0.0,0.0,0.0,3.660927106824779,50521572.12565992,0.0,0.0,0.0,3.889187123741991,0.0,2006949.9072443102,0.0,0.0,3.889187123741991,0.0,0.0,0.0,0.0,3.670810912468873,0.0,0.0,30958841.530052923,0.0,3.821416068534741,0.0,0.0,15000000.0,0.0,3.753978543362852,0.0,0.0,14073604.177632917,0.0,3.7837054356880837,0.0,0.0,10898530.347976848,0.0,3.597551948024882,0.0,0.0,58125299.6445549,0.0,3.572508878451826,0.0,0.0,80487098.4545036,0.0,3.8657179493218012,0.0,0.0,2000000.0,0.0,3.737468448547175,0.0,0.0,17682550.243980978,0.0,3.8343178802280597,0.0,0.0,9750000.0,0.0,3.6469719166333627,0.0,0.0,61407034.74356796,0.0,3.887977308234009,0.0,0.0,125000.0,0.0,2.617078933894131,0.0,0.0,293869703.5492073,0.0,3.8891871237523947,0.0,0.0,0.0,2006949.9072443102,3.5725088784524486,0.0,0.0,0.0,80487098.45451519
97,0.3835665289245618,0.0908470048421555,0.03627906001094662,0.33213840627068814,0.017904635374561752,0.036411287073344664,-24.12258713782442,"(-346349.9328138491,)",6.381492230809098,5.6146287539615924,150624166.29538095,0.0,0.0,0.0,5.766616604862519,75312083.14769046,0.0,0.0,0.0,6.348553915308876,6469608.295792567,0.0,0.0,0.0,6.326934007783333,6682478.952782037,0.0,0.0,0.0,2.71251042909924,720646297.1829247,0.0,0.0,0.0,5.614628753965606,150624166.29538095,0.0,0.0,0.0,6.381492230809423,0.0,1238947.377772197,0.0,0.0,6.381492230809423,0.0,0.0,0.0,0.0,6.114553365642471,0.0,0.0,32695591.04393053,0.0,6.305123661040075,0.0,0.0,15000000.0,0.0,6.217896938529458,0.0,0.0,15000000.0,0.0,6.262629013629556,0.0,0.0,10898530.347976848,0.0,5.545267823090927,0.0,0.0,143336959.81491402,0.0,5.8723684323457235,0.0,0.0,100000000.0,0.0,6.3550457297399525,0.0,0.0,2000000.0,0.0,5.871777422506268,0.0,0.0,52718458.20338332,0.0,6.31966221150757,0.0,0.0,9750000.0,0.0,5.682220749218406,0.0,0.0,151538906.27483192,0.0,6.380128936708647,0.0,0.0,125000.0,0.0,4.838847121461032,0.0,0.0,303000000.0,0.0,6.381492230809584,0.0,0.0,0.0,1238947.377772197,5.770543672651773,0.0,0.0,0.0,120000000.0
98,0.32015958741411277,0.005476795021358866,0.015787407955338832,0.5660791251060363,0.002441997354270392,0.03564466738033669,-24.122587137824485,"(-346349.9328138502,)",6.64805564138143,6.387966092278287,65546493.22558149,0.0,0.0,0.0,6.439514318010078,32773246.61279074,0.0,0.0,0.0,6.636884276613339,2815352.5875836676,0.0,0.0,0.0,6.629551665047177,2907986.6277875667,0.0,0.0,0.0,1.7667116832539411,1228231417.1392362,0.0,0.0,0.0,6.387966092278473,65546493.22558149,0.0,0.0,0.0,6.648055641381156,0.0,168978.93508060343,0.0,0.0,6.648055641381156,0.0,0.0,0.0,0.0,6.608263892379441,0.0,0.0,6536828.953708675,0.0,6.596652018443589,0.0,0.0,13992569.920096563,0.0,6.623164172623915,0.0,0.0,2961221.7323635034,0.0,6.623164172623915,0.0,0.0,2961221.7323635034,0.0,6.600262841569784,0.0,0.0,10361428.310093468,0.0,6.596291256630154,0.0,0.0,14186086.899572905,0.0,6.636639239299885,0.0,0.0,1099657.296272227,0.0,6.4751806790639,0.0,0.0,22941272.62895352,0.0,6.602785682691529,0.0,0.0,9435506.988305014,0.0,6.609154004912592,0.0,0.0,10659310.029706307,0.0,6.646993115302991,0.0,0.0,125000.0,0.0,5.44574672293418,0.0,0.0,303000000.0,0.0,6.64805564137954,0.0,0.0,0.0,168978.93508060343,6.596291256630084,0.0,0.0,0.0,14186086.89957276
99,0.3180117146132969,0.04525042210434753,0.02597122033196142,0.10565606712097966,0.03247663583681082,0.034245409641945064,-24.122587137824457,"(-346349.93281384965,)",2.8873849902290067,2.4342392696845465,107827860.17595232,0.0,0.0,0.0,2.524050098180764,53913930.08797616,0.0,0.0,0.0,2.867921477938791,4631421.609623174,0.0,0.0,0.0,2.8551461028177116,4783810.087527916,0.0,0.0,0.0,1.9239899660226942,229243749.3169368,0.0,0.0,0.0,2.434239269688017,107827860.17595232,0.0,0.0,0.0,2.887384990218124,0.0,2247286.3572550802,0.0,0.0,2.887384990218124,0.0,0.0,0.0,0.0,2.7520917574053305,0.0,0.0,22416920.07197482,0.0,2.8243476101149607,0.0,0.0,15000000.0,0.0,2.8101340995500492,0.0,0.0,8852757.42410856,0.0,2.8115022275235084,0.0,0.0,8645811.186344497,0.0,2.7189015767882467,0.0,0.0,37901225.95411816,0.0,2.7026171897562663,0.0,0.0,53390785.9672535,0.0,2.8657916902359806,0.0,0.0,1976697.6840946926,0.0,2.5861904607510766,0.0,0.0,37739751.06158331,0.0,2.8363482555917403,0.0,0.0,9750000.0,0.0,2.7464717151270235,0.0,0.0,40599289.164033085,0.0,2.8862596779519705,0.0,0.0,125000.0,0.0,2.0036118563321925,0.0,0.0,259049545.8938545,0.0,2.8873849902274036,0.0,0.0,0.0,2247286.3572550802,2.7026171897559026,0.0,0.0,0.0,53390785.96724737
